refrigerator-type Top-Freezer-Refrigerator
egg-tray Yes
net-depth 594-mm
built-in-stabilizer Yes
freezer-interior-light Yes
installation-&-demo This-product-does-not-require-installation.-The-features-of-the-product-are-presented-in-the-user-manual-that-comes-with-it.-Hence,the-manufacturer-does-not-provide-on-site-installation-or-demo-for-the-product.-In-case-of-any-queries-about-the-installation-or-the-features-of-product,kindly-call-us-at-1800-208-9898-or-(080)-49400000-for-assistance.
star-rating 5
type Single-Door
number-of-doors 1
toughened-glass Yes
product-name SAMSUNG-230-L-Direct-Cool-Single-Door-Refrigerator-RR23K274ZRZ-Tender-Lily-Red-
other-power-features Voltage-Fluctuation-Range:-100---300-V
stabilizer-required No
wheel-support No
sales-package 1-Refrigerator,User-Manual-and-Warranty-Card
net-width 532-mm
water-&-ice-dispenser No
number-of-refrigerator-shelves 3
warranty-summary 10-Yrs-Digital-Inverter-Compressor-&-1-Yr-Unit
weight 37.8
door-lock Yes
door-alarm No
handle-type Bar-Chrome-Handle
compressor-type Digital-Inverter-Compressor
capacity 230-L
shelf-material Toughened-Glass
net-height 1399-mm
technology-used Digital-Inverter-Technology
defrosting-type Direct-Cool
domain Refrigerator
other-features Smart-Connect-Inverter
water-dispenser No
coolpad Yes
covered-in-warranty All-Parts-Excluding-Plastic-Parts,Glassware,Bulb-and-Tube-from-the-Date-of-Purchase-Against-Defective-Material-and-Workmanship
id 1157
design Floral-Design
refrigerator-interior-light Yes
other-performance-features Cool-Wave-of-9-hrs
